Date,Dynamic_Threshold,Action_Adjustment,Policy_Position,Reward,Policy_Equity_Curve
2008-08-15,2.0,0.0,0,-0.0,1.0648068373009798
2008-08-18,2.0,0.0,0,-0.0,1.0648068373009798
2008-08-19,2.0,0.0,0,0.0,1.0648068373009798
2008-08-20,2.0,0.0,0,-0.0,1.0648068373009798
2008-08-21,2.0,0.0,0,0.0,1.0648068373009798
2008-08-22,2.0,0.0,0,0.0,1.0648068373009798
2008-08-25,2.0,0.0,0,0.0,1.0648068373009798
2008-08-26,2.5,0.5,0,-0.0,1.0648068373009798
2008-08-27,2.0,0.0,0,0.0,1.0648068373009798
2008-08-28,2.5,0.5,0,0.0,1.0648068373009798
2008-08-29,2.5,0.5,0,0.0,1.0648068373009798
2008-09-01,2.0,0.0,0,0.0,1.0648068373009798
2008-09-02,2.5,0.5,0,0.0,1.0648068373009798
2008-09-03,2.5,0.5,0,0.0,1.0648068373009798
2008-09-04,2.5,0.5,0,0.0,1.0648068373009798
2008-09-05,2.5,0.5,-1,-0.011320082003743792,1.0527531365845857
2008-09-08,2.0,0.0,-1,-0.0042481931958398,1.048280837872848
2008-09-09,2.5,0.5,-1,-0.011005599340015104,1.0367438789754042
2008-09-10,2.5,0.5,-1,-0.00862877183235522,1.0277980525951345
2008-09-11,2.5,0.5,-1,0.016128754626043573,1.044375155190567
2008-09-12,2.5,0.5,0,0.0,1.044375155190567
2008-09-15,2.0,0.0,-1,-0.014995930665466117,1.0287137777745938
2008-09-16,2.0,0.0,-1,0.003975091700076927,1.0328030093743803
2008-09-17,2.0,0.0,-1,0.010516940152786813,1.0436649368135886
2008-09-18,2.5,0.5,0,-0.0,1.0436649368135886
2008-09-19,2.5,0.5,0,-0.0,1.0436649368135886
2008-09-22,1.5,-0.5,0,0.0,1.0436649368135886
2008-09-23,2.0,0.0,0,0.0,1.0436649368135886
2008-09-24,1.5,-0.5,-1,-0.0016305407369336944,1.0419631986184048
2008-09-25,2.0,0.0,0,0.0,1.0419631986184048
2008-09-26,1.5,-0.5,0,0.0,1.0419631986184048
2008-09-29,2.5,0.5,-1,-0.011019331252478892,1.0304814609799362
2008-09-30,2.5,0.5,0,0.0,1.0304814609799362
2008-10-01,2.5,0.5,-1,-0.015033266180229932,1.0149899588832325
2008-10-02,2.5,0.5,0,0.0,1.0149899588832325
2008-10-03,2.5,0.5,-1,-0.03276948590381412,0.9817292597330955
2008-10-06,1.5,-0.5,-1,0.005202646284282908,0.9868368498184178
2008-10-07,2.5,0.5,-1,0.010701833677685957,0.9973978136521862
2008-10-08,2.5,0.5,0,0.0,0.9973978136521862
2008-10-09,2.5,0.5,0,0.0,0.9973978136521862
2008-10-10,2.5,0.5,0,-0.0,0.9973978136521862
2008-10-13,2.0,0.0,0,0.0,0.9973978136521862
2008-10-14,2.5,0.5,0,0.0,0.9973978136521862
2008-10-15,2.5,0.5,0,0.0,0.9973978136521862
2008-10-16,2.5,0.5,0,0.0,0.9973978136521862
2008-10-17,2.5,0.5,0,0.0,0.9973978136521862
2008-10-20,2.5,0.5,0,0.0,0.9973978136521862
2008-10-21,2.5,0.5,-1,-0.041850379472352595,0.9556563366659474
2008-10-22,1.5,-0.5,-1,0.048494519217427534,1.0020004312496507
2008-10-23,2.0,0.0,0,0.0,1.0020004312496507
2008-10-24,1.5,-0.5,-1,0.004202881976212214,1.0062117208023067
2008-10-27,2.0,0.0,0,-0.0,1.0062117208023067
2008-10-28,1.5,-0.5,0,-0.0,1.0062117208023067
2008-10-29,2.5,0.5,0,-0.0,1.0062117208023067
2008-10-30,2.5,0.5,0,0.0,1.0062117208023067
2008-10-31,2.5,0.5,0,0.0,1.0062117208023067
2008-11-03,1.5,-0.5,0,-0.0,1.0062117208023067
2008-11-04,1.5,-0.5,0,0.0,1.0062117208023067
2008-11-05,1.5,-0.5,0,0.0,1.0062117208023067
2008-11-06,1.5,-0.5,0,0.0,1.0062117208023067
2008-11-07,1.5,-0.5,0,-0.0,1.0062117208023067
2008-11-10,1.5,-0.5,0,0.0,1.0062117208023067
2008-11-11,1.5,-0.5,1,0.0148451899584221,1.0211491249360076
2008-11-12,2.0,0.0,0,-0.0,1.0211491249360076
2008-11-13,1.5,-0.5,1,0.012551326480095604,1.0339659009879434
2008-11-14,1.5,-0.5,1,0.0052631578947368585,1.0394078267826168
2008-11-17,1.5,-0.5,1,0.0121305753440335,1.0520164417385813
2008-11-18,1.5,-0.5,1,0.00011306781242059749,1.0521353909362792
2008-11-19,1.5,-0.5,1,0.019332410050592053,1.0724757037425994
2008-11-20,2.0,0.0,0,-0.0,1.0724757037425994
2008-11-21,2.0,0.0,0,-0.0,1.0724757037425994
2008-11-24,1.5,-0.5,1,0.00109871046088017,1.0736540440173412
2008-11-25,1.5,-0.5,1,0.00875115526802217,1.083049757260677
2008-11-26,2.0,0.0,0,-0.0,1.083049757260677
2008-11-27,2.0,0.0,0,0.0,1.083049757260677
2008-11-28,2.0,0.0,0,0.0,1.083049757260677
2008-12-01,2.0,0.0,0,-0.0,1.083049757260677
2008-12-02,2.0,0.0,0,0.0,1.083049757260677
2008-12-03,2.0,0.0,0,0.0,1.083049757260677
2008-12-04,2.0,0.0,0,0.0,1.083049757260677
2008-12-05,2.0,0.0,0,-0.0,1.083049757260677
2008-12-08,2.0,0.0,0,0.0,1.083049757260677
2008-12-09,2.0,0.0,0,-0.0,1.083049757260677
2008-12-10,2.0,0.0,0,-0.0,1.083049757260677
2008-12-11,2.0,0.0,0,0.0,1.083049757260677
2008-12-12,2.0,0.0,0,-0.0,1.083049757260677
2008-12-15,2.0,0.0,0,-0.0,1.083049757260677
2008-12-16,2.0,0.0,0,-0.0,1.083049757260677
2008-12-17,1.5,-0.5,1,0.04791405987731556,1.134943068180177
2008-12-18,2.0,0.0,0,0.0,1.134943068180177
2008-12-19,2.0,0.0,0,0.0,1.134943068180177
2008-12-22,2.0,0.0,0,-0.0,1.134943068180177
2008-12-23,2.0,0.0,0,0.0,1.134943068180177
2008-12-24,2.0,0.0,0,-0.0,1.134943068180177
2008-12-25,2.0,0.0,0,0.0,1.134943068180177
2008-12-26,2.0,0.0,0,0.0,1.134943068180177
2008-12-29,2.0,0.0,0,-0.0,1.134943068180177
2008-12-30,2.0,0.0,0,-0.0,1.134943068180177
2008-12-31,2.0,0.0,0,-0.0,1.134943068180177
2009-01-01,2.0,0.0,0,-0.0,1.134943068180177
2009-01-02,2.0,0.0,0,0.0,1.134943068180177
2009-01-05,1.5,-0.5,0,0.0,1.134943068180177
2009-01-06,1.5,-0.5,0,-0.0,1.134943068180177
2009-01-07,2.0,0.0,0,0.0,1.134943068180177
2009-01-08,2.5,0.5,0,-0.0,1.134943068180177
2009-01-09,2.5,0.5,0,0.0,1.134943068180177
2009-01-12,2.0,0.0,0,0.0,1.134943068180177
2009-01-13,2.5,0.5,0,0.0,1.134943068180177
2009-01-14,1.5,-0.5,0,-0.0,1.134943068180177
2009-01-15,2.5,0.5,0,-0.0,1.134943068180177
2009-01-16,2.0,0.0,0,0.0,1.134943068180177
2009-01-19,2.0,0.0,0,0.0,1.134943068180177
2009-01-20,2.0,0.0,0,-0.0,1.134943068180177
