Date,Model_Name,Actual_Price,Macro_Anchor_Price,Fair_Value_Price,Actual_Ret,Pred_Ret,Error,R2,Adj_R2,RMSE,Train_RMSE,Validation_RMSE,Residual_STD,Window_Obs,Drivers_Used_Count,Drivers_Used,Intercept,Driver_1_Name,Driver_2_Name,Driver_3_Name,Driver_1_Beta,Driver_2_Beta,Driver_3_Beta,Driver_1_SHAP,Driver_2_SHAP,Driver_3_SHAP,Attribution_Method,Best_Params,Alpha,L1_Ratio,N_Estimators,Max_Depth,Learning_Rate,Subsample,Retuned,Recenter_Event,Cum_Error,Macro_Gap,Signal_Z,Error_Z,Signal,Days_In_Signal,Signal_Triggered,Forward_10d_Return,Hit,Largest_Attribution_Driver,Largest_Attribution_Value,Largest_Attribution_Abs,Attribution_Method,Position,Strategy_Daily_Return,Strategy_Equity_Curve,Rolling_Sharpe,Strategy_Drawdown
2006-11-24,ols,6.9033,7.242050675520749,7.242050675520749,-1.421054592181048,-0.06014024852665313,-1.360914343654395,0.2340435577568094,0.2247026255343315,0.5283249024747502,0.5283249024747502,0.5241503956509266,0.529384732832729,250,3,"MSCI World ex-US, Real 2y yield, BCOM Index",-0.03465752453339029,MSCI World ex-US,Real 2y yield,BCOM Index,-0.2872322857856472,-0.4090559558729641,-0.06348486773108553,,,,BETA,{},,,,,,,True,False,-0.35561246673472674,-0.33875067552074967,-2.761626594836264,-2.761626594836264,BUY,1,True,-0.0054032129561224496,False,Real 2y yield,-0.4090559558729641,0.4090559558729641,BETA,1.0,-0.0,1.1011266078552016,0.989022537138976,-0.004315676572566041
2006-11-27,ols,6.8864,7.2487636651356695,7.2487636651356695,-0.2451106037282047,0.09265166107754771,-0.33776226480575244,0.25936083631171625,0.25032865138868843,0.5248104123746105,0.5248104123746105,0.5184910346473387,0.5258631925949117,250,3,"MSCI World ex-US, Real 2y yield, Gold",-0.03549532855738972,MSCI World ex-US,Real 2y yield,Gold,-0.24666286529488413,-0.4398531636226871,-0.08959216716409768,,,,BETA,{},,,,,,,True,False,-0.3523669754749132,-0.3623636651356694,-2.7623208842291427,-2.7623208842291427,BUY,2,False,-0.00528578066914509,False,Real 2y yield,-0.4398531636226871,0.4398531636226871,BETA,1.0,-0.002448104529717665,1.0984309348187187,0.881960088311906,-0.006753215874917506
2006-11-28,ols,6.8826,7.249984940142199,7.249984940142199,-0.0551964572078844,0.016846626459530674,-0.07204308366741508,0.25610438852367534,0.2470324908227446,0.523375528582936,0.523375528582936,0.5150583041449995,0.5244254303975525,250,3,"MSCI World ex-US, Real 2y yield, Gold",-0.03446764129532021,MSCI World ex-US,Real 2y yield,Gold,-0.23944296045196106,-0.4474036198995941,-0.09128629173590375,,,,BETA,{},,,,,,,True,False,-0.30139899514627716,-0.36738494014219913,-2.597507619181617,-2.597507619181617,BUY,3,False,-0.012640571876906925,False,Real 2y yield,-0.4474036198995941,0.4474036198995941,BETA,1.0,-0.0005518122676579917,1.0978248071537107,0.858775501827304,-0.007301301635209589
2006-11-29,ols,6.9022,7.227373963159794,7.227373963159794,0.2843713830927852,-0.3123635397619097,0.596734922854695,0.25592869787629613,0.24685465760649483,0.5233921698701338,0.5233921698701338,0.5134811309663182,0.5244421050675064,250,3,"MSCI World ex-US, Real 2y yield, Gold",-0.03464683240211647,MSCI World ex-US,Real 2y yield,Gold,-0.23922301190398165,-0.4476232988981428,-0.09140954410641272,,,,BETA,{},,,,,,,True,False,-0.13810191914610037,-0.3251739631597941,-2.07520790277853,-2.07520790277853,BUY,4,False,-0.010025788878908148,False,Real 2y yield,-0.4476232988981428,0.4476232988981428,BETA,1.0,0.0028477610205444037,1.1009511498469098,0.9705131126350204,-0.004474332976861173
2006-11-30,ols,6.848,7.197729519865838,7.197729519865838,-0.7883562524626964,-0.41101244176300533,-0.37734381069969103,0.23278467550432969,0.2234283910592605,0.5309492633247521,0.5309492633247521,0.5166249473949998,0.5320143582032676,250,3,"MSCI World - Dow Jones, Real 2y yield, Gold",-0.04156571739962693,MSCI World - Dow Jones,Real 2y yield,Gold,-0.36198531941589085,-0.3943729511255539,-0.11392280763767726,,,,BETA,{},,,,,,,True,False,-0.18160044488311683,-0.34972951986583833,-2.166432767225626,-2.166432767225626,BUY,5,False,0.005899532710280431,True,Real 2y yield,-0.3943729511255539,0.3943729511255539,BETA,1.0,-0.007852568746196886,1.0923058552565323,0.6148897091992096,-0.01229176671576393
2006-12-01,ols,6.7731,7.173412997551724,7.173412997551724,-1.0997754209541188,-0.33840796569509785,-0.761367455259021,0.2342478145529059,0.2249093732669657,0.531173201321771,0.531173201321771,0.5166872407090413,0.532238745424403,250,3,"MSCI World - Dow Jones, Real 2y yield, Gold",-0.04418802303387203,MSCI World - Dow Jones,Real 2y yield,Gold,-0.3604243351738678,-0.4026208044620395,-0.11475699560323233,,,,BETA,{},,,,,,,True,False,-0.28701262858782667,-0.40031299755172345,-2.4347833534902823,-2.4347833534902823,BUY,6,False,0.022235017938610158,True,Real 2y yield,-0.4026208044620395,0.4026208044620395,BETA,1.0,-0.010937499999999933,1.080358759964664,0.17141970625456415,-0.023094825517310236
2006-12-04,ols,6.7726,7.172186010409223,7.172186010409223,-0.0073824165635949,-0.017106112401608996,0.009723695838014097,0.237509171056285,0.2282105024106299,0.5331341350187417,0.5331341350187417,0.5172083763176925,0.5342036127937262,250,3,"MSCI World - Dow Jones, Real 2y yield, Gold",-0.04771168328966654,MSCI World - Dow Jones,Real 2y yield,Gold,-0.35857303445385563,-0.49482787983316867,-0.11405883629733132,,,,BETA,{},,,,,,,True,False,-0.23306056960131016,-0.39958601040922304,-2.277153070750186,-2.277153070750186,BUY,7,False,0.02046481410388923,True,Real 2y yield,-0.49482787983316867,0.49482787983316867,BETA,1.0,-7.382144069933982e-05,1.0802790063245313,-0.004274860726101712,-0.023166942064717144
2006-12-05,ols,6.7834,7.173420905522238,7.173420905522238,0.1593390717764098,0.017216352341197214,0.1421227194352126,0.23834571732548215,0.22905725046359782,0.5320789798640088,0.5320789798640088,0.5172279693348304,0.5331463409765757,250,3,"MSCI World - Dow Jones, Real 2y yield, Gold",-0.04556522399010614,MSCI World - Dow Jones,Real 2y yield,Gold,-0.35830345784603634,-0.4977481645338281,-0.11407215872234777,,,,BETA,{},,,,,,,True,False,-0.16484542614012418,-0.39002090552223745,-2.0792504317182163,-2.0792504317182163,BUY,8,False,0.007326709319810165,True,Real 2y yield,-0.4977481645338281,0.4977481645338281,BETA,1.0,0.0015946608392640726,1.0820016849513963,0.1015182030991187,-0.02160922464072912
2006-12-06,ols,6.8256,7.178723221437321,7.178723221437321,0.6201798112866364,0.0738888365308301,0.5462909747558062,0.23762936899783804,0.22833216618073848,0.5252346663424192,0.5252346663424192,0.5120335087230246,0.5262882976246946,250,3,"MSCI World - Dow Jones, Real 2y yield, Gold",-0.05098188696871306,MSCI World - Dow Jones,Real 2y yield,Gold,-0.37380680155837126,-0.4838483747133913,-0.10683558616854366,,,,BETA,{},,,,,,,True,False,-0.03554789870450045,-0.353123221437321,-1.7171419719184327,-1.7171419719184327,NEUTRAL,0,False,0.0003223159868730452,,Real 2y yield,-0.4838483747133913,0.4838483747133913,BETA,0.0,0.006221069080402097,1.0887328921785904,0.3204079552054352,-0.015522588039590834
2006-12-07,ols,6.8099,7.164905495271615,7.164905495271615,-0.2302813529100555,-0.19266715156904213,-0.03761420134101337,0.23883883231654357,0.22955637905211113,0.5259554545063527,0.5259554545063527,0.5135064928048937,0.5270105317041516,250,3,"MSCI World - Dow Jones, Real 2y yield, Gold",-0.049874996404772734,MSCI World - Dow Jones,Real 2y yield,Gold,-0.3657637634193617,-0.4913627895605519,-0.10991439498210792,,,,BETA,{},,,,,,,True,False,-0.03592359009295734,-0.35500549527161507,-1.6617807427073459,-1.6617807427073459,NEUTRAL,0,False,-0.0012775517995858854,,Real 2y yield,-0.4913627895605519,0.4913627895605519,BETA,0.0,-0.0,1.0887328921785904,-0.2695442089424264,-0.015522588039590834
2006-12-08,ols,6.866,7.179581408064276,7.179581408064276,0.8204259269706693,0.20462102286683664,0.6158049041038327,0.23944029824450985,0.23016517993041852,0.5258282676921094,0.5258282676921094,0.5086770290577982,0.5268830897506062,250,3,"MSCI World - Dow Jones, Real 2y yield, Gold",-0.0507222102381189,MSCI World - Dow Jones,Real 2y yield,Gold,-0.36424204257464293,-0.49394741718233076,-0.1106523407182643,,,,BETA,{},,,,,,,True,False,0.08257249976100448,-0.3135814080642767,-1.3134163459076065,-1.3134163459076065,NEUTRAL,0,False,-0.001762307020098941,,Real 2y yield,-0.49394741718233076,0.49394741718233076,BETA,0.0,0.0,1.0887328921785904,-0.2695442089424264,-0.015522588039590834
2006-12-11,ols,6.85,7.172784686354005,7.172784686354005,-0.2333042761366588,-0.09471221920673367,-0.13859205692992513,0.24179894553767523,0.23255259121496397,0.5272527755287402,0.5272527755287402,0.5097651111399318,0.5283104551785474,250,3,"MSCI World - Dow Jones, Real 2y yield, Gold",-0.048289391600323056,MSCI World - Dow Jones,Real 2y yield,Gold,-0.36437915287003203,-0.5002450741217703,-0.11213572994219045,,,,BETA,{},,,,,,,True,False,0.042360762180835454,-0.32278468635400515,-1.337285401486162,-1.337285401486162,NEUTRAL,0,False,0.0010364963503650682,,Real 2y yield,-0.5002450741217703,0.5002450741217703,BETA,0.0,-0.0,1.0887328921785904,-0.2695442089424264,-0.015522588039590834
