Date,StackedEnsemble_G10,PolicyAgent_G10
2012-08-10,1.0553379827858977,1.2190560519044287
2012-08-13,1.0553379827858977,1.2190560519044287
2012-08-14,1.0553379827858977,1.2190560519044287
2012-08-15,1.0553379827858977,1.2190560519044287
2012-08-16,1.0553379827858977,1.2190560519044287
2012-08-17,1.0553379827858977,1.2194068404634635
2012-08-20,1.055644923659541,1.220035336631734
2012-08-21,1.0561948593914858,1.2202984280510099
2012-08-22,1.0564250650467186,1.2193629918935842
2012-08-23,1.0556065560503358,1.2188075766751127
2012-08-24,1.0551205663337333,1.21831062621648
2012-08-27,1.05456301818937,1.2184275557361584
2012-08-28,1.0546653318139179,1.2184049336862246
2012-08-29,1.0546242525834943,1.217073946063165
2012-08-30,1.0534452631883473,1.2184620672379403
2012-08-31,1.0546916105936543,1.217213894818068
2012-09-03,1.0536079847445743,1.216373302333425
2012-09-04,1.0528537655453798,1.2159400134479692
2012-09-05,1.0524758430429793,1.216976623287728
2012-09-06,1.0534011016977178,1.2184528584736658
2012-09-07,1.0546928112076346,1.2190093750187248
2012-09-10,1.0545057478836863,1.2190093750187248
2012-09-11,1.055771878987466,1.2190093750187248
2012-09-12,1.055771878987466,1.2190093750187248
2012-09-13,1.055771878987466,1.2176876661351852
2012-09-14,1.0546974510774387,1.2178086619509219
2012-09-17,1.0547958095609467,1.218452143471846
2012-09-18,1.055318900927191,1.218452143471846
2012-09-19,1.055318900927191,1.218452143471846
2012-09-20,1.055318900927191,1.218452143471846
2012-09-21,1.055318900927191,1.218452143471846
2012-09-24,1.055318900927191,1.218452143471846
2012-09-25,1.055318900927191,1.218452143471846
2012-09-26,1.055318900927191,1.218452143471846
2012-09-27,1.055318900927191,1.218452143471846
2012-09-28,1.055318900927191,1.218452143471846
2012-10-01,1.055318900927191,1.218452143471846
2012-10-02,1.055318900927191,1.218452143471846
2012-10-03,1.055318900927191,1.218452143471846
2012-10-04,1.055318900927191,1.218452143471846
2012-10-05,1.055318900927191,1.2184968443060658
2012-10-08,1.055318900927191,1.2184968443060658
2012-10-09,1.055318900927191,1.2190245077729105
2012-10-10,1.0558441582085836,1.2190245077729105
2012-10-11,1.0553460410854016,1.2190245077729105
2012-10-12,1.0554978427199495,1.2190245077729105
2012-10-15,1.0555821528335327,1.2190245077729105
2012-10-16,1.0562413515025235,1.2190245077729105
2012-10-17,1.0562413515025235,1.2190245077729105
2012-10-18,1.0562413515025235,1.2190245077729105
2012-10-19,1.0562413515025235,1.2190245077729105
2012-10-22,1.0562413515025235,1.219161003685185
2012-10-23,1.0563676993140025,1.2186370398893633
2012-10-24,1.0564239804820406,1.2179411315676891
2012-10-25,1.055866791263292,1.218982694585144
2012-10-26,1.0570876400333933,1.2190706341056423
2012-10-29,1.0571580501020723,1.220347889589338
2012-10-30,1.0582132993811644,1.2211426749858616
2012-10-31,1.0582132993811644,1.2206044034453518
2012-11-01,1.0577150468694838,1.220131814008733
2012-11-02,1.057277593175451,1.220501013687461
2012-11-05,1.0574736300059109,1.2208967391533798
2012-11-06,1.0573893212282826,1.2208967391533798
2012-11-07,1.0573893212282826,1.2212701666208297
2012-11-08,1.0573893212282826,1.2212701666208297
2012-11-09,1.0573893212282826,1.2212701666208297
2012-11-12,1.0573893212282826,1.2212701666208297
2012-11-13,1.0573893212282826,1.2212701666208297
2012-11-14,1.0571723925505203,1.219873949232141
2012-11-15,1.056322822698771,1.2196514654378408
2012-11-16,1.0561168799710294,1.2195184676241597
2012-11-19,1.055993770184003,1.2191613459377035
2012-11-20,1.0556252574214375,1.2179309659712183
2012-11-21,1.054486352867722,1.217988362686872
2012-11-22,1.054539482293271,1.2181032674600136
2012-11-23,1.05464584420824,1.2185637790168389
2012-11-26,1.0550721179800773,1.2185637790168389
2012-11-27,1.054978143517341,1.2185637790168389
2012-11-28,1.0550719578288321,1.2185637790168389
2012-11-29,1.0550719578288321,1.2185637790168389
2012-11-30,1.0550719578288321,1.2185637790168389
2012-12-03,1.0550719578288321,1.2185637790168389
2012-12-04,1.0550719578288321,1.2185637790168389
2012-12-05,1.0550719578288321,1.2185637790168389
2012-12-06,1.0550719578288321,1.2185637790168389
2012-12-07,1.0550719578288321,1.2185637790168389
2012-12-10,1.0550719578288321,1.2185637790168389
2012-12-11,1.0550719578288321,1.2185637790168389
2012-12-12,1.0550719578288321,1.2185637790168389
2012-12-13,1.0550719578288321,1.2185637790168389
2012-12-14,1.0550719578288321,1.2185637790168389
2012-12-17,1.0550719578288321,1.2185637790168389
2012-12-18,1.0550719578288321,1.2185637790168389
2012-12-19,1.0549226990766754,1.2185637790168389
2012-12-20,1.0549226990766754,1.2185637790168389
2012-12-21,1.0553399369597585,1.2185637790168389
2012-12-24,1.0553399369597585,1.2185637790168389
2012-12-25,1.0553399369597585,1.2185637790168389
2012-12-26,1.0553399369597585,1.2185637790168389
2012-12-27,1.0554397581761006,1.218489627741394
2012-12-28,1.0553408598836587,1.2195646522052996
2012-12-31,1.0563448710916663,1.2196333760105178
2013-01-01,1.056408485375942,1.22122547681463
2013-01-02,1.0564881688955383,1.2190494363287767
2013-01-03,1.0548531430920363,1.2184754076281512
2013-01-04,1.0543396829953415,1.220843040377102
2013-01-07,1.0560768117336599,1.2201909791268999
2013-01-08,1.055314330949704,1.2202503791466341
2013-01-09,1.055118420314569,1.2224487599647944
2013-01-10,1.059064694009271,1.2224487599647944
2013-01-11,1.0593130836028886,1.2220476183840543
2013-01-14,1.0591423157572766,1.2220476183840543
2013-01-15,1.059151080453602,1.221524044062186
2013-01-16,1.0583997633225226,1.2212780590830683
2013-01-17,1.0581172821245897,1.2201552948695467
2013-01-18,1.0571727123227275,1.2206924973845203
2013-01-21,1.0565092398866962,1.2212757737011375
2013-01-22,1.0582290169569768,1.2218600284563812
2013-01-23,1.058100389010431,1.221997320033183
2013-01-24,1.0577498816512643,1.2216607284278829
2013-01-25,1.057453480091856,1.2207959787575982
2013-01-28,1.0567010225314797,1.2221405137385328
2013-01-29,1.0578777624951758,1.2221405137385328
2013-01-30,1.058124415821997,1.2222438296710776
2013-01-31,1.0585787064425856,1.2210263332136242
2013-02-01,1.0585787064425856,1.2219820584129744
2013-02-04,1.0594209564881374,1.2212322587653963
2013-02-05,1.0594209564881374,1.2212322587653963
2013-02-06,1.0594407595286583,1.2206640067810406
2013-02-07,1.0592977933509262,1.2218460356410221
2013-02-08,1.0597840716025841,1.2218460356410221
2013-02-11,1.0597840716025841,1.2218460356410221
2013-02-12,1.060432017587173,1.220943133136679
2013-02-13,1.060432017587173,1.220943133136679
2013-02-14,1.0601116216691948,1.220943133136679
2013-02-15,1.0601116216691948,1.220943133136679
2013-02-18,1.0601116216691948,1.220943133136679
2013-02-19,1.0601116216691948,1.2195070797469107
2013-02-20,1.0601116216691948,1.2173103512781036
2013-02-21,1.0585073949304655,1.2176354249567314
2013-02-22,1.0587648820688198,1.2165491217275028
2013-02-25,1.057904433720434,1.2170238523768226
2013-02-26,1.0580265614722402,1.217402659176746
2013-02-27,1.0587189187895543,1.2160757481254951
2013-02-28,1.0576678877405952,1.215634731429358
2013-03-01,1.0573942819052309,1.2167402515180206
2013-03-04,1.058269951707918,1.2174067342159027
2013-03-05,1.0586052460006252,1.21584671093244
2013-03-06,1.0580232996941665,1.21869539261389
2013-03-07,1.0592357296776191,1.2180213240733053
2013-03-08,1.0592357296776191,1.2190357297697814
2013-03-11,1.0602183718761904,1.2192842342379022
2013-03-12,1.0603048115784885,1.2192842342379022
2013-03-13,1.0583260107869767,1.2198903314077312
2013-03-14,1.057762398429247,1.2216829745402356
2013-03-15,1.059270690781331,1.2209570479537766
2013-03-18,1.0587040743401006,1.2209570479537766
2013-03-19,1.057638069222021,1.2209570479537766
2013-03-20,1.057414935993789,1.2209570479537766
2013-03-21,1.0589656219970918,1.2209570479537766
2013-03-22,1.0597026162739003,1.2198397946026698
2013-03-25,1.0597026162739003,1.220581791866992
2013-03-26,1.06032457520531,1.220581791866992
2013-03-27,1.0605455759875189,1.220581791866992
2013-03-28,1.0594826823980739,1.2208786162791223
2013-03-29,1.0597415386900995,1.2208786162791223
2013-04-01,1.0580826554744958,1.2214857191193513
2013-04-02,1.059412353396369,1.2209738472932945
2013-04-03,1.0585874069438117,1.2252918743356065
2013-04-04,1.0615205460308865,1.2252918743356065
2013-04-05,1.060292784922597,1.2255950060036156
2013-04-08,1.060460729205105,1.2245438993458502
2013-04-09,1.0591881674193784,1.2247029670793854
2013-04-10,1.0594072551250289,1.2247029670793854
2013-04-11,1.0579042180950173,1.2251602165696127
2013-04-12,1.0593087629276665,1.2258847886648647
2013-04-15,1.0630993143206307,1.2258847886648647
2013-04-16,1.0626492897163011,1.2272505887363918
2013-04-17,1.0670545570770513,1.2272505887363918
2013-04-18,1.0670545570770513,1.2272505887363918
2013-04-19,1.067226906925518,1.2272505887363918
2013-04-22,1.067226906925518,1.2272505887363918
2013-04-23,1.067226906925518,1.2272505887363918
2013-04-24,1.067226906925518,1.2272505887363918
2013-04-25,1.067226906925518,1.2272505887363918
2013-04-26,1.067226906925518,1.2272505887363918
2013-04-29,1.067226906925518,1.2272505887363918
2013-04-30,1.067226906925518,1.2272505887363918
2013-05-01,1.0673812817037531,1.2272505887363918
2013-05-02,1.0677209062158703,1.2285723014765502
2013-05-03,1.0677209062158703,1.2290002846495538
2013-05-06,1.0677209062158703,1.2290002846495538
2013-05-07,1.0677209062158703,1.2290129143490707
2013-05-08,1.0677209062158703,1.2310084068727671
2013-05-09,1.0677209062158703,1.2299839526954617
2013-05-10,1.0677209062158703,1.2288677563530246
2013-05-13,1.0677209062158703,1.2288677563530246
2013-05-14,1.066858283479009,1.2290062462954947
2013-05-15,1.0669815152985604,1.2276213468707924
2013-05-16,1.0657491971030444,1.2264211007027168
2013-05-17,1.0646811880002636,1.2276213468707924
2013-05-20,1.067460312207258,1.2276213468707924
2013-05-21,1.0673918500852846,1.2276213468707924
2013-05-22,1.0659678379482436,1.2284149427414224
2013-05-23,1.0675798607447584,1.2284149427414224
2013-05-24,1.0662380031540852,1.227976044788557
2013-05-27,1.0659915395149822,1.229744176541528
2013-05-28,1.0657450758758786,1.229744176541528
2013-05-29,1.0659915395149822,1.2296394551599907
2013-05-30,1.0659915395149822,1.2282063812505595
2013-05-31,1.0656773571214282,1.2301852659464427
2013-06-03,1.0646450435426087,1.230821531322463
2013-06-04,1.0652060835310975,1.230821531322463
2013-06-05,1.064117665953429,1.2290228295234489
2013-06-06,1.0617725188015457,1.2297809744675705
2013-06-07,1.0624345459879623,1.2307852025752177
2013-06-10,1.0637810419603357,1.2266742311347976
2013-06-11,1.0607177636231864,1.2275902421818534
2013-06-12,1.0607065428234166,1.2267549977518888
2013-06-13,1.0599771908383808,1.2253929068353315
2013-06-14,1.0580454913056985,1.2256499051214742
2013-06-17,1.0587684634812264,1.2267035980946603
2013-06-18,1.0596885690623483,1.2245571289509993
2013-06-19,1.0596885690623483,1.2187455316127154
2013-06-20,1.055126683320211,1.2151415043603029
2013-06-21,1.0513824571079495,1.2114995531579873
2013-06-24,1.047722512227315,1.2134180479571117
2013-06-25,1.049084407078538,1.212204862645076
2013-06-26,1.048738390132135,1.213678308384817
2013-06-27,1.04987282788211,1.213678308384817
2013-06-28,1.0500186774415432,1.213707633944847
2013-07-01,1.0501576476578292,1.213707633944847
2013-07-02,1.0493457123633456,1.2146424679209307
2013-07-03,1.0517040511327163,1.2146424679209307
2013-07-04,1.0517657969791419,1.2132840297295089
2013-07-05,1.0478364726803955,1.216266114475046
2013-07-08,1.0506399049555664,1.2156466069481886
2013-07-09,1.050075473957265,1.216751270971982
2013-07-10,1.054857948410373,1.216751270971982
2013-07-11,1.054857948410373,1.216751270971982
2013-07-12,1.054857948410373,1.216751270971982
2013-07-15,1.054857948410373,1.216751270971982
2013-07-16,1.054857948410373,1.216751270971982
2013-07-17,1.054857948410373,1.216751270971982
2013-07-18,1.054857948410373,1.216751270971982
2013-07-19,1.054857948410373,1.216751270971982
2013-07-22,1.054857948410373,1.216751270971982
2013-07-23,1.054857948410373,1.216751270971982
2013-07-24,1.054857948410373,1.216751270971982
2013-07-25,1.054857948410373,1.216751270971982
2013-07-26,1.0547934079852161,1.216751270971982
2013-07-29,1.0547934079852161,1.216751270971982
2013-07-30,1.0547934079852161,1.216751270971982
2013-07-31,1.0547934079852161,1.216751270971982
2013-08-01,1.0547934079852161,1.216751270971982
2013-08-02,1.0547934079852161,1.216751270971982
2013-08-05,1.0547934079852161,1.216751270971982
2013-08-06,1.0547934079852161,1.216751270971982
2013-08-07,1.0547934079852161,1.216751270971982
2013-08-08,1.0547934079852161,1.216751270971982
2013-08-09,1.0547934079852161,1.216751270971982
2013-08-12,1.0547934079852161,1.216751270971982
2013-08-13,1.0547934079852161,1.216751270971982
2013-08-14,1.0547934079852161,1.216751270971982
2013-08-15,1.0547934079852161,1.216751270971982
2013-08-16,1.0547934079852161,1.216751270971982
2013-08-19,1.0547934079852161,1.216751270971982
2013-08-20,1.0547934079852161,1.216751270971982
2013-08-21,1.0547934079852161,1.216751270971982
2013-08-22,1.0547934079852161,1.216751270971982
2013-08-23,1.0547934079852161,1.216751270971982
2013-08-26,1.0547934079852161,1.216751270971982
2013-08-27,1.0547934079852161,1.216751270971982
2013-08-28,1.0547934079852161,1.216751270971982
2013-08-29,1.0547934079852161,1.216751270971982
2013-08-30,1.0547934079852161,1.216751270971982
2013-09-02,1.0547934079852161,1.216751270971982
2013-09-03,1.0547934079852161,1.216751270971982
2013-09-04,1.0547934079852161,1.216751270971982
2013-09-05,1.0555268162101707,1.216751270971982
2013-09-06,1.0555268162101707,1.216751270971982
2013-09-09,1.0555268162101707,1.216751270971982
2013-09-10,1.0535065809353508,1.2163027276815708
2013-09-11,1.053115011905989,1.216267425663344
2013-09-12,1.0530841939731226,1.2170606827787933
2013-09-13,1.053776691052827,1.2170606827787933
2013-09-16,1.0529826760766214,1.2170606827787933
2013-09-17,1.0520998329409774,1.215038639346917
2013-09-18,1.0480555543351278,1.2157126782820527
2013-09-19,1.0485334681255136,1.2162645276353354
2013-09-20,1.049615639469973,1.2167194874075078
2013-09-23,1.0502439145209534,1.2167194874075078
2013-09-24,1.0510363904649387,1.2167194874075078
2013-09-25,1.0513481954327635,1.2167194874075078
2013-09-26,1.0515805623032528,1.2167194874075078
2013-09-27,1.0519975108067396,1.2167194874075078
2013-09-30,1.0517001530050096,1.2167194874075078
2013-10-01,1.0503893648300524,1.2167194874075078
2013-10-02,1.0505782588260995,1.2167194874075078
2013-10-03,1.0506920472772106,1.2178641709688252
2013-10-04,1.053450629624878,1.2178641709688252
2013-10-07,1.053450629624878,1.218256328941934
2013-10-08,1.053450629624878,1.218919013003444
2013-10-09,1.053450629624878,1.218919013003444
2013-10-10,1.053450629624878,1.218919013003444
2013-10-11,1.053450629624878,1.218919013003444
2013-10-14,1.053450629624878,1.218919013003444
2013-10-15,1.053450629624878,1.218919013003444
2013-10-16,1.053450629624878,1.218919013003444
2013-10-17,1.053450629624878,1.218919013003444
2013-10-18,1.053450629624878,1.2193056137194747
2013-10-21,1.053776538848767,1.2193056137194747
2013-10-22,1.053776538848767,1.2193056137194747
2013-10-23,1.053776538848767,1.2193056137194747
2013-10-24,1.0535879091527258,1.2193056137194747
2013-10-25,1.0535879091527258,1.2193056137194747
2013-10-28,1.0535879091527258,1.2193056137194747
2013-10-29,1.0530294158998115,1.2193056137194747
2013-10-30,1.0526826290059854,1.2193056137194747
2013-10-31,1.0528441292659467,1.2193056137194747
2013-11-01,1.0528441292659467,1.2193056137194747
2013-11-04,1.052409472079861,1.2193056137194747
2013-11-05,1.0532015140633952,1.2193056137194747
2013-11-06,1.0532015140633952,1.2193056137194747
2013-11-07,1.0549738875757635,1.2193056137194747
2013-11-08,1.0549738875757635,1.2193056137194747
2013-11-11,1.0549738875757635,1.2193056137194747
2013-11-12,1.0549738875757635,1.2193056137194747
2013-11-13,1.0549738875757635,1.2193056137194747
2013-11-14,1.0549738875757635,1.2193056137194747
2013-11-15,1.0547827033064172,1.2195501455751292
2013-11-18,1.0549943669855253,1.2193660130144546
2013-11-19,1.0548349841716513,1.2193660130144546
2013-11-20,1.0564678934893577,1.2193660130144546
2013-11-21,1.0564678934893577,1.2192327444343602
2013-11-22,1.0563524111795102,1.2187491841941906
2013-11-25,1.0559333877799535,1.219216945612409
2013-11-26,1.056338720897446,1.219216945612409
2013-11-27,1.0554170793904099,1.219216945612409
2013-11-28,1.0552421023352325,1.2193371379668365
2013-11-29,1.0551292580721892,1.2193371379668365
2013-12-02,1.0541754515464627,1.2193371379668365
2013-12-03,1.0545380986547512,1.217488627325242
2013-12-04,1.055025252388065,1.2184048440918855
2013-12-05,1.055964354770614,1.2195418356086463
2013-12-06,1.0563617111579795,1.2205716968760767
2013-12-09,1.0566742225194838,1.2204242870086452
2013-12-10,1.0566400008907426,1.2204242870086452
2013-12-11,1.056009945352181,1.218510990418393
2013-12-12,1.054967094361039,1.2189763868862922
2013-12-13,1.0550501795926115,1.2186799118830514
2013-12-16,1.0550315113189168,1.2178353034783451
2013-12-17,1.0548261603082782,1.2171803010420428
2013-12-18,1.0556164505613426,1.2170612917403185
2013-12-19,1.0554324706676323,1.2181087407736073
2013-12-20,1.0556247151590545,1.2189947296989319
2013-12-23,1.0562167430561924,1.219077169258123
2013-12-24,1.0562506072144056,1.2190864399018337
2013-12-25,1.0560656728057323,1.2190864399018337
2013-12-26,1.0565707299198912,1.2201170858086612
2013-12-27,1.0570154773455789,1.2207073692004655
2013-12-30,1.0570154773455789,1.2207073692004655
2013-12-31,1.0570154773455789,1.2207073692004655
2014-01-01,1.0570154773455789,1.2207073692004655
2014-01-02,1.0570154773455789,1.2198049701449818
2014-01-03,1.0565506970514225,1.2199189540475728
2014-01-06,1.0566307061507685,1.2192052932143402
2014-01-07,1.0561297638316562,1.218979435191098
2014-01-08,1.0559712265592092,1.219218565661075
2014-01-09,1.0561390802042778,1.2199668801423025
2014-01-10,1.0566643470736297,1.2199668801423025
2014-01-13,1.0571394795327436,1.2206019938339505
2014-01-14,1.0561161501015937,1.2207658957159029
2014-01-15,1.0562861608281704,1.220703211638997
2014-01-16,1.0563429554608705,1.221186779703206
2014-01-17,1.055859847740283,1.221186779703206
2014-01-20,1.0560716616066608,1.221186779703206
2014-01-21,1.0560716616066608,1.221186779703206
2014-01-22,1.0543752965559006,1.2209842120711807
2014-01-23,1.05416784107081,1.2211727643050425
2014-01-24,1.0543609429733674,1.2207947075533099
2014-01-27,1.0539737639061182,1.220297649310545
2014-01-28,1.053464711902893,1.2200574416124863
2014-01-29,1.0532187081162807,1.22024366774389
2014-01-30,1.0534094277887212,1.22024366774389
2014-01-31,1.0538054814292999,1.2192096229687184
2014-02-03,1.0538054814292999,1.219261773559566
2014-02-04,1.0539305930204788,1.2191514798590446
2014-02-05,1.0541528304863064,1.2192410934907185
2014-02-06,1.0534244104019033,1.2198546021998695
2014-02-07,1.0534244104019033,1.2198546021998695
2014-02-10,1.0534244104019033,1.2198546021998695
2014-02-11,1.0534244104019033,1.2200427448021074
2014-02-12,1.0535847308494624,1.2200427448021074
2014-02-13,1.0542860159541292,1.2200427448021074
2014-02-14,1.0542860159541292,1.2200427448021074
2014-02-17,1.0543153687801423,1.2200427448021074
2014-02-18,1.0543153687801423,1.2200427448021074
2014-02-19,1.0543153687801423,1.2200427448021074
2014-02-20,1.0543153687801423,1.2200427448021074
2014-02-21,1.0543153687801423,1.2200427448021074
2014-02-24,1.0543153687801423,1.2200427448021074
2014-02-25,1.0543153687801423,1.2201105626007729
2014-02-26,1.0541742346489567,1.2201105626007729
2014-02-27,1.054782613214649,1.2197150357580784
2014-02-28,1.0544443917335955,1.2192955375915844
2014-03-03,1.0545616539128844,1.2202064478959713
2014-03-04,1.0553405882328863,1.22031431885307
2014-03-05,1.0554328304549918,1.22031431885307
2014-03-06,1.056222013910783,1.22031431885307
2014-03-07,1.0561155285188986,1.22031431885307
2014-03-10,1.0561003470185493,1.2204219321488257
2014-03-11,1.056314186962358,1.2201916897486043
2014-03-12,1.0558055721915445,1.2209681248599726
2014-03-13,1.0564667278931894,1.2210356959991682
2014-03-14,1.0565199959966498,1.2204951268856044
2014-03-17,1.0560938511689657,1.220590227007435
2014-03-18,1.055729446961503,1.2226098532789438
2014-03-19,1.0596059553595976,1.2226098532789438
2014-03-20,1.0596059553595976,1.2226098532789438
2014-03-21,1.0596059553595976,1.2226098532789438
2014-03-24,1.0596059553595976,1.2228231815952144
2014-03-25,1.0598258494458697,1.2228231815952144
2014-03-26,1.0598258494458697,1.2228231815952144
2014-03-27,1.0598258494458697,1.2229998570409208
2014-03-28,1.0605800718288518,1.2229998570409208
2014-03-31,1.0603973148951114,1.2229998570409208
2014-04-01,1.0600372429454916,1.2229998570409208
2014-04-02,1.0601618832357445,1.2229998570409208
2014-04-03,1.0601618832357445,1.2229998570409208
2014-04-04,1.0601618832357445,1.2229998570409208
2014-04-07,1.0601618832357445,1.2229998570409208
2014-04-08,1.0601618832357445,1.223228680644051
2014-04-09,1.0595463942249532,1.2226626433099919
2014-04-10,1.0603437322616602,1.2226626433099919
2014-04-11,1.0603437322616602,1.2226626433099919
2014-04-14,1.0603437322616602,1.2226626433099919
2014-04-15,1.0603437322616602,1.2226626433099919
2014-04-16,1.0603437322616602,1.2226626433099919
2014-04-17,1.0603437322616602,1.2226626433099919
2014-04-18,1.0603437322616602,1.2226626433099919
2014-04-21,1.0603437322616602,1.2226626433099919
2014-04-22,1.0603437322616602,1.2226626433099919
2014-04-23,1.0603437322616602,1.2226626433099919
2014-04-24,1.0603437322616602,1.2226626433099919
2014-04-25,1.0603437322616602,1.2226626433099919
2014-04-28,1.0603437322616602,1.2226626433099919
2014-04-29,1.0603437322616602,1.2226626433099919
2014-04-30,1.0603437322616602,1.2226626433099919
2014-05-01,1.0603437322616602,1.2226626433099919
2014-05-02,1.0603437322616602,1.2226626433099919
2014-05-05,1.0603437322616602,1.2226626433099919
2014-05-06,1.0603437322616602,1.2226626433099919
2014-05-07,1.0603437322616602,1.2226626433099919
2014-05-08,1.0603437322616602,1.222903202246652
2014-05-09,1.0605533609439302,1.223227956811143
2014-05-12,1.0605533609439302,1.2233843201199721
2014-05-13,1.0605533609439302,1.2233843201199721
2014-05-14,1.0605533609439302,1.2233843201199721
2014-05-15,1.0605533609439302,1.2232874524024575
2014-05-16,1.0605533609439302,1.2232874524024575
2014-05-19,1.0605533609439302,1.2232874524024575
2014-05-20,1.060374544579993,1.2230036194486884
2014-05-21,1.0598163856447047,1.2230924281441662
2014-05-22,1.0597406339599218,1.2228161191224878
2014-05-23,1.0593120886109622,1.223022846559224
2014-05-26,1.05987340247944,1.223262154314156
2014-05-27,1.0600975092626503,1.222718415008224
2014-05-28,1.0596688652890722,1.2228678177320689
2014-05-29,1.0597678135171085,1.2227135397254485
2014-05-30,1.0601183912749788,1.2221456437419438
2014-06-02,1.0589430806346132,1.2219853212242773
2014-06-03,1.0584761045430464,1.2219303278836247
2014-06-04,1.0582934197226967,1.2224049223409452
2014-06-05,1.0598751000864157,1.2234104118225155
2014-06-06,1.060667753849109,1.2234104118225155
2014-06-09,1.060667753849109,1.2234104118225155
2014-06-10,1.060667753849109,1.2234104118225155
2014-06-11,1.060667753849109,1.223652662034782
2014-06-12,1.0608587260529818,1.223652662034782
2014-06-13,1.0608587260529818,1.223652662034782
2014-06-16,1.0608587260529818,1.223652662034782
2014-06-17,1.0608587260529818,1.223652662034782
2014-06-18,1.0608587260529818,1.223652662034782
2014-06-19,1.0608587260529818,1.2236972823732821
2014-06-20,1.060893901437561,1.2239353975407972
2014-06-23,1.0610816138770691,1.2239353975407972
2014-06-24,1.0609972700713586,1.2234754112761201
2014-06-25,1.0606349060807323,1.2234754112761201
2014-06-26,1.0605706582441803,1.2234754112761201
2014-06-27,1.060710684530511,1.2234754112761201
2014-06-30,1.060710684530511,1.2234754112761201
2014-07-01,1.060710684530511,1.223234533349781
2014-07-02,1.0605208073457684,1.2228792636398425
2014-07-03,1.0602407583874744,1.222453886249816
2014-07-04,1.0598721820644927,1.222453886249816
2014-07-07,1.060062341387793,1.222453886249816
2014-07-08,1.060062341387793,1.222453886249816
2014-07-09,1.060062341387793,1.222453886249816
2014-07-10,1.060062341387793,1.222453886249816
2014-07-11,1.060062341387793,1.222453886249816
2014-07-14,1.060062341387793,1.222453886249816
2014-07-15,1.060062341387793,1.222453886249816
2014-07-16,1.060062341387793,1.222453886249816
2014-07-17,1.060062341387793,1.222453886249816
2014-07-18,1.060062341387793,1.222453886249816
2014-07-21,1.060062341387793,1.222453886249816
2014-07-22,1.060062341387793,1.2224349829312746
2014-07-23,1.0600466646387898,1.2224349829312746
2014-07-24,1.0600466646387898,1.2224349829312746
2014-07-25,1.0600466646387898,1.2225297388064946
2014-07-28,1.060125246823667,1.2225297388064946
2014-07-29,1.060125246823667,1.222415768879166
2014-07-30,1.0600307301947087,1.222349286421558
2014-07-31,1.0599755954944832,1.2227006936974874
2014-08-01,1.0599755954944832,1.2229850225966041
2014-08-04,1.0602320097176123,1.2229850225966041
2014-08-05,1.0602320097176123,1.223051758538463
2014-08-06,1.0602872021246117,1.223051758538463
2014-08-07,1.0602872021246117,1.223051758538463
2014-08-08,1.0602872021246117,1.2231470433856542
2014-08-11,1.0603731321519296,1.2233171948984953
2014-08-12,1.0605265786292837,1.2233171948984953
2014-08-13,1.0605265786292837,1.2233171948984953
2014-08-14,1.0605265786292837,1.2233171948984953
2014-08-15,1.0605265786292837,1.2240331976809384
2014-08-18,1.0608437953891898,1.2240331976809384
2014-08-19,1.0608437953891898,1.2237836175699677
2014-08-20,1.0606296673363564,1.2239432337866367
2014-08-21,1.0607656201644504,1.223824991789498
2014-08-22,1.0606630755124637,1.2237069772901894
2014-08-25,1.0605607281565852,1.2236951985244489
2014-08-26,1.060550513093723,1.2241740425228789
2014-08-27,1.0609217961398338,1.2241740425228789
2014-08-28,1.0609217961398338,1.2241740425228789
2014-08-29,1.0609217961398338,1.2238674122365103
2014-09-01,1.060655872891199,1.2229990442165735
2014-09-02,1.0599027860138168,1.2233461274523547
2014-09-03,1.0602037918364922,1.2227876145832797
2014-09-04,1.059719424951839,1.223147303624602
2014-09-05,1.06013524237043,1.2213552957559426
2014-09-08,1.0572191865092142,1.221162037569091
2014-09-09,1.0572100243019453,1.219688516772839
2014-09-10,1.0560405446635395,1.2190144548798152
2014-09-11,1.0553864196960938,1.21771597048546
2014-09-12,1.0543964040780613,1.2177138072262423
2014-09-15,1.054396336860823,1.2188904907143499
2014-09-16,1.0554065937209511,1.2152419525287042
2014-09-17,1.0522614736780986,1.2154159040190775
2014-09-18,1.0537670521733165,1.2150381160058978
2014-09-19,1.052500886918281,1.2143716268209246
2014-09-22,1.0521011070147246,1.2137587216551526
2014-09-23,1.0511071971884112,1.2143597973973346
2014-09-24,1.0518917562188628,1.2146708105382535
2014-09-25,1.0500293194643902,1.2130688845258284
2014-09-26,1.0466973881646287,1.2116584548802478
2014-09-29,1.0443365989607676,1.212307368373384
2014-09-30,1.0449928022801764,1.2119381632412267
2014-10-01,1.0457022718908153,1.2144174831511796
2014-10-02,1.0480140902747697,1.2144174831511796
2014-10-03,1.046833372177014,1.217951026132268
2014-10-06,1.0512105521809179,1.2196913339204534
2014-10-07,1.0512105521809179,1.2196370373310654
2014-10-08,1.0521338472498758,1.2196370373310654
2014-10-09,1.0521338472498758,1.217947369167357
2014-10-10,1.0519427713729868,1.217947369167357
2014-10-13,1.0543087180275954,1.216929708707731
2014-10-14,1.0529745310158019,1.2178267067975952
2014-10-15,1.0535364049653175,1.2178267067975952
2014-10-16,1.0535364049653175,1.2178267067975952
2014-10-17,1.0535364049653175,1.2178267067975952
