Date,Model,Signal,Forward_10d_Return,Hit,Attribution_Method,Attribution_Method,Largest_Attribution_Driver,Largest_Attribution_Value,Largest_Attribution_Abs,Driver_1_Name,Driver_1_Beta,Driver_1_SHAP,Driver_2_Name,Driver_2_Beta,Driver_2_SHAP,Driver_3_Name,Driver_3_Beta,Driver_3_SHAP
2019-09-12,LGBMRegressor,SELL,-0.013014008133755084,True,SHAP,SHAP,MSCI World ex-US,0.03908024880246025,0.03908024880246025,Gold,,0.005403469473809173,10y yield,,0.0014876210116814997,MSCI World ex-US,,0.03908024880246025
2019-09-17,LGBMRegressor,SELL,-0.012643366747945417,True,SHAP,SHAP,Gold,-0.012471358849106091,0.012471358849106091,Gold,,-0.012471358849106091,10y yield,,0.01036519990981426,Local - Dow Jones,,-0.003158905924703257
2020-03-16,LGBMRegressor,SELL,-0.012071894840382735,True,SHAP,SHAP,3m1m forward OIS,-0.1157667840431889,0.1157667840431889,3m1m forward OIS,,-0.1157667840431889,MSCI World - Wilshire,,-0.01663788148857045,Gold,,-0.07147401303751932
2020-05-13,LGBMRegressor,BUY,0.017378443335182014,True,SHAP,SHAP,6m1m forward OIS,-0.06916397651495278,0.06916397651495278,MSCI World - Wilshire,,0.027263275534979932,6m1m forward OIS,,-0.06916397651495278,Gold,,0.004055308122286288
2020-06-04,LGBMRegressor,SELL,-0.011730463926618362,True,SHAP,SHAP,Gold,0.0078361921204694,0.0078361921204694,6m1m forward OIS,,0.0,MSCI World - Wilshire,,-0.006956484686131446,Gold,,0.0078361921204694
2020-08-10,LGBMRegressor,BUY,0.004259669449650838,True,SHAP,SHAP,Gold,0.0035498261720849603,0.0035498261720849603,6m1m forward OIS,,0.0,MSCI World - S&P500,,-0.003446226240296748,Gold,,0.0035498261720849603
2021-02-04,LGBMRegressor,BUY,0.010698762955533292,True,SHAP,SHAP,Gold,-0.29720117570789795,0.29720117570789795,Gold,,-0.29720117570789795,6m1m forward OIS,,0.007273065237239119,MSCI World - S&P500,,-0.024229329133169247
2021-09-30,LGBMRegressor,BUY,0.0014680483592401927,True,SHAP,SHAP,Gold,0.19066523989827985,0.19066523989827985,MSCI World ex-US,,-0.005880965463143045,Gold,,0.19066523989827985,1y1m forward OIS,,0.06259402148542788
2021-10-12,LGBMRegressor,BUY,0.005724197745012871,True,SHAP,SHAP,1y1m forward OIS,0.06576817441500131,0.06576817441500131,Gold,,0.0156803065139502,MSCI World ex-US,,-0.008649008625438779,1y1m forward OIS,,0.06576817441500131
2022-02-03,LGBMRegressor,SELL,-0.00690559440559424,True,SHAP,SHAP,MSCI World ex-US,-0.18422701276490275,0.18422701276490275,Gold,,-0.013200531492430563,MSCI World ex-US,,-0.18422701276490275,5y yield,,0.050989862967456424
2022-06-13,LGBMRegressor,BUY,0.0168123739071957,True,SHAP,SHAP,MSCI World ex-US,-0.232401575108213,0.232401575108213,MSCI World ex-US,,-0.232401575108213,Real 2y yield,,-0.19844637150109992,Copper LME,,0.05967493972860398
2022-08-31,LGBMRegressor,SELL,-0.007260791724686744,True,SHAP,SHAP,MSCI World ex-US,-0.05490340437573553,0.05490340437573553,MSCI World ex-US,,-0.05490340437573553,Real 2y yield,,0.026730189215121433,Gold,,-0.029015310240035157
2022-10-04,LGBMRegressor,SELL,-0.01281794512317247,True,SHAP,SHAP,MSCI World ex-US,0.5333846956311004,0.5333846956311004,MSCI World ex-US,,0.5333846956311004,Real 2y yield,,-0.1498497411142314,Gold,,-0.043264485370375604
2023-07-12,LGBMRegressor,SELL,-0.0038637793153023514,True,SHAP,SHAP,MSCI World ex-US,0.4065526528428571,0.4065526528428571,MSCI World ex-US,,0.4065526528428571,Gold,,0.2314831247980781,2y yield,,-0.013770155763480263
2023-12-06,LGBMRegressor,BUY,0.016536603493125357,True,SHAP,SHAP,MSCI World ex-US,0.20550354448555358,0.20550354448555358,MSCI World ex-US,,0.20550354448555358,2y yield,,0.013958584902694512,Copper LME,,-0.09286927689644804
2023-12-26,LGBMRegressor,SELL,-0.010052526716174737,True,SHAP,SHAP,2y yield,-0.12493643705108008,0.12493643705108008,MSCI World ex-US,,-0.059391134510846426,2y yield,,-0.12493643705108008,Gold,,0.0854371517771618
2024-02-06,LGBMRegressor,BUY,0.004927940492794214,True,SHAP,SHAP,2y yield,0.29109285070491403,0.29109285070491403,MSCI World ex-US,,0.10417544654737389,2y yield,,0.29109285070491403,Copper LME,,0.1566427143523824
2024-02-16,LGBMRegressor,BUY,0.005567412081284306,True,SHAP,SHAP,MSCI World ex-US,0.1893189442987924,0.1893189442987924,MSCI World ex-US,,0.1893189442987924,2y yield,,-0.013558122832318907,Copper LME,,0.11934176335046501
2024-02-29,LGBMRegressor,BUY,0.007218880148079698,True,SHAP,SHAP,Gold,0.11625740778924168,0.11625740778924168,MSCI World ex-US,,0.08706650701079363,2y yield,,0.011654421798092523,Gold,,0.11625740778924168
2024-07-17,LGBMRegressor,SELL,-0.010330011884084556,True,SHAP,SHAP,MSCI World ex-US,0.07176444099986902,0.07176444099986902,2y yield,,0.005916920490316054,MSCI World ex-US,,0.07176444099986902,Gold,,-0.03407994211998083
2024-08-21,LGBMRegressor,SELL,-0.006098654708520113,True,SHAP,SHAP,MSCI World ex-US,0.04548755150061569,0.04548755150061569,5y yield,,0.005917096396286608,MSCI World ex-US,,0.04548755150061569,Gold,,0.0012859762877289365
2024-10-21,LGBMRegressor,BUY,0.005825242718446866,True,SHAP,SHAP,MSCI World ex-US,-0.1377440028880083,0.1377440028880083,5y yield,,-0.04335855983628546,MSCI World ex-US,,-0.1377440028880083,Gold,,0.030372253688551253
2024-11-22,LGBMRegressor,BUY,0.014398157035899306,True,SHAP,SHAP,Real 2y yield,-0.15628498648937988,0.15628498648937988,Real 2y yield,,-0.15628498648937988,MSCI World ex-US,,-0.003805479503034851,Gold,,0.12579025443750855
2024-12-17,LGBMRegressor,SELL,-0.013058812315317692,True,SHAP,SHAP,MSCI World ex-US,-0.10525052870641993,0.10525052870641993,Real 2y yield,,0.030759496629898263,MSCI World ex-US,,-0.10525052870641993,Copper LME,,-0.013375367167796857
2025-09-10,LGBMRegressor,BUY,0.003676784950833678,True,SHAP,SHAP,6m1m forward OIS,0.07910192225134398,0.07910192225134398,6m1m forward OIS,,0.07910192225134398,MSCI World ex-US,,-0.022453072438688573,Gold,,0.07807522855303592
