Date,Model_Name,Actual_Price,Macro_Anchor_Price,Fair_Value_Price,Actual_Ret,Pred_Ret,Error,R2,Adj_R2,RMSE,Train_RMSE,Validation_RMSE,Residual_STD,Window_Obs,Drivers_Used_Count,Drivers_Used,Intercept,Driver_1_Name,Driver_2_Name,Driver_3_Name,Driver_1_Beta,Driver_2_Beta,Driver_3_Beta,Driver_1_SHAP,Driver_2_SHAP,Driver_3_SHAP,Attribution_Method,Best_Params,Alpha,L1_Ratio,N_Estimators,Max_Depth,Learning_Rate,Subsample,Retuned,Recenter_Event,Cum_Error,Macro_Gap,Signal_Z,Error_Z,Signal,Days_In_Signal,Signal_Triggered,Forward_10d_Return,Hit,Largest_Attribution_Driver,Largest_Attribution_Value,Largest_Attribution_Abs,Attribution_Method,Position,Strategy_Daily_Return,Strategy_Equity_Curve,Rolling_Sharpe,Strategy_Drawdown
2008-10-09,ols,1.1311,1.0340161972718136,1.0340161972718136,0.3453928952864935,-0.638007939138004,0.9834008344244975,0.3329842052955573,0.324849866335747,0.6143249595711471,0.6143249595711471,0.6688613893779992,0.6155573077697041,250,3,"Gold, Local Index, 5y yield",0.02095174132047312,Gold,Local Index,5y yield,-0.17547892096675363,0.12267412002100098,1.6031932655672265,,,,BETA,{},,,,,,,True,False,0.4504326541027683,0.0970838027281864,2.9070383902789345,2.9070383902789345,SELL,9,False,0.01900804526567068,False,5y yield,1.6031932655672265,1.6031932655672265,BETA,-1.0,-0.0034599006387507902,1.0977976034525818,0.11994983246985393,-0.03158696129975924
2008-10-10,ols,1.1221,1.0385817846243726,1.0385817846243726,-0.7988680866514719,0.44056732441674973,-1.2394354110682215,0.3273108942612887,0.3191073685815483,0.6167604844752265,0.6167604844752265,0.673801130460707,0.6179977183856227,250,3,"Gold, Local Index, 5y yield",0.02556717601899182,Gold,Local Index,5y yield,-0.17510275806010464,0.11649257288937034,1.617655369278218,,,,BETA,{},,,,,,,True,False,0.1431839149807701,0.08351821537562754,2.130427597410022,2.130427597410022,SELL,10,False,0.032082702076463576,False,5y yield,1.617655369278218,1.617655369278218,BETA,-1.0,0.007956856157722458,1.1065326210735467,0.40528617744803624,-0.023881438049558334
2008-10-14,ols,1.1347,1.0463906673545327,1.0463906673545327,1.1166369126123108,0.7490668987811054,0.36757001383120536,0.30739611226897523,0.29894972339420667,0.6267604133024137,0.6267604133024137,0.6763878840680642,0.6280177072707384,250,3,"Gold, Local Index, 5y yield",0.013567549855651517,Gold,Local Index,5y yield,-0.15984765255518013,0.11097268271959262,1.7008478759136032,,,,BETA,{},,,,,,,True,False,0.18398138749903103,0.08830933264546736,2.214938566365953,2.214938566365953,SELL,11,False,0.02335419053494303,False,5y yield,1.7008478759136032,1.7008478759136032,BETA,-1.0,-0.011228945726762252,1.0941074263266197,0.03749595474821337,-0.03484222040458518
2008-10-15,ols,1.1346,1.0341987856664878,1.0341987856664878,-0.00881329044769,-1.17197760658354,1.16316431613585,0.3131752377437149,0.30479932600888215,0.6267099236224254,0.6267099236224254,0.6803000479190475,0.6279671163074387,250,3,"Gold, Local Index, 5y yield",0.01687568326990491,Gold,Local Index,5y yield,-0.16001565753219893,0.11284040802030323,1.7137743912932777,,,,BETA,{},,,,,,,True,False,0.36201464725117993,0.10040121433351223,2.55341225195531,2.55341225195531,SELL,12,False,0.002203419707385912,False,5y yield,1.7137743912932777,1.7137743912932777,BETA,-1.0,8.812902088661811e-05,1.0942038489428467,0.10125137365599775,-0.03475716199446832
2008-10-16,ols,1.1332,1.0396057366204725,1.0396057366204725,-0.1234676936105377,0.521453507091977,-0.6449212007025147,0.3042692591553411,0.2957847379255282,0.6306579110919368,0.6306579110919368,0.683059705533392,0.631923023519051,250,3,"Gold, Local Index, 5y yield",0.020938291746325055,Gold,Local Index,5y yield,-0.15880981667132976,0.1061770937092579,1.648032248134713,,,,BETA,{},,,,,,,True,False,0.17893540216869,0.09359426337952748,2.138013149156183,2.138013149156183,SELL,13,False,0.01041298976350169,False,5y yield,1.648032248134713,1.648032248134713,BETA,-1.0,0.001233915036136124,1.0955540035246554,0.10048167316309067,-0.033566134343130494
2008-10-17,ols,1.1339,1.0518529246094097,1.0518529246094097,0.0617529021432555,1.1711757163909824,-1.109422814247727,0.30188985610325303,0.29337631776304884,0.63176300283142,0.63176300283142,0.682905262606724,0.633030332094743,250,3,"Gold, Local Index, 5y yield",0.01805904895350979,Gold,Local Index,5y yield,-0.15401544558833577,0.1089964290454224,1.660658804362777,,,,BETA,{},,,,,,,True,False,-0.05531154627065854,0.0820470753905902,1.5990248480736238,1.5990248480736238,NEUTRAL,0,False,0.029103095511068044,,5y yield,1.660658804362777,1.660658804362777,BETA,0.0,-0.0006177197317329686,1.0948772581994992,0.08642403507330775,-0.03416311961136165
2008-10-20,ols,1.1511,1.0503397990031476,1.0503397990031476,1.5054988943222352,-0.14395691228285248,1.6494558066050877,0.293069692586569,0.2844485912766491,0.6353839844037393,0.6353839844037393,0.696785325402902,0.6366585774287705,250,3,"Gold, Local Index, 5y yield",0.012063985820810443,Gold,Local Index,5y yield,-0.151388213314353,0.10154866481278882,1.6667801434845395,,,,BETA,{},,,,,,,True,False,0.25464615425220444,0.10076020099685246,2.2104937614060436,2.2104937614060436,SELL,1,True,0.014768482321257936,False,5y yield,1.6667801434845395,1.6667801434845395,BETA,-1.0,0.0,1.0948772581994992,0.08642403507330775,-0.03416311961136165
2008-10-21,ols,1.1581,1.0539776129984897,1.0539776129984897,0.6062724269315506,0.34574799395885264,0.26052443297269795,0.28565984369437125,0.2769483783735709,0.6437747945942212,0.6437747945942212,0.6967561135312987,0.6450662197529,250,3,"Gold, Local Index, 5y yield",0.019180321209297434,Gold,Local Index,5y yield,-0.14770503010014535,0.10548529400120304,1.6390917982686277,,,,BETA,{},,,,,,,True,False,0.2557149322013851,0.10412238700151022,2.202199461371614,2.202199461371614,SELL,2,False,0.003972023141352254,False,5y yield,1.6390917982686277,1.6390917982686277,BETA,-1.0,-0.006081139779341438,1.0882191565511659,-0.05137187445552719,-0.040036508685048156
2008-10-22,ols,1.1656,1.0575491539694652,1.0575491539694652,0.6455244690663164,0.3382902298862506,0.3072342391800658,0.2861457243981169,0.27744018445175245,0.6432038769943194,0.6432038769943194,0.6994164580265743,0.6444941568808344,250,3,"Gold, Local Index, 5y yield",0.0222745867846171,Gold,Local Index,5y yield,-0.14729971788508947,0.10587938719449858,1.6368322897138532,,,,BETA,{},,,,,,,True,False,0.2650820789247816,0.10805084603053472,2.210615514158072,2.210615514158072,SELL,3,False,-0.004289636238846817,True,5y yield,1.6368322897138532,1.6368322897138532,BETA,-1.0,-0.006476124686987328,1.0811717136065724,-0.19518608527359063,-0.046253351949759436
2008-10-23,ols,1.1625,1.0610362234356245,1.0610362234356245,-0.2663117419483607,0.3291887740116483,-0.5955005159600091,0.28594484253009433,0.27723685280485155,0.6417783132989625,0.6417783132989625,0.6968302297346539,0.6430657334760933,250,3,"Gold, Local Index, 5y yield",0.025990599425473958,Gold,Local Index,5y yield,-0.14887804114259248,0.10408881803402092,1.6120205072681182,,,,BETA,{},,,,,,,True,False,0.10861251621845598,0.10146377656437555,1.8782007639161489,1.8782007639161489,NEUTRAL,0,False,0.010322580645161228,,5y yield,1.6120205072681182,1.6120205072681182,BETA,0.0,0.0026595744680849576,1.0840471702916963,-0.13566062169851562,-0.04371679171558318
2008-10-24,ols,1.1526,1.0538799180143963,1.0538799180143963,-0.8552598458945432,-0.6767486042125238,-0.17851124168201937,0.2831014273519632,0.27435876183186514,0.6423382532551167,0.6423382532551167,0.6989234732328665,0.6436267966830377,250,3,"Gold, Local Index, 5y yield",0.025207273356050088,Gold,Local Index,5y yield,-0.14805734260906694,0.1040538791301891,1.5827248763225628,,,,BETA,{},,,,,,,True,False,0.05640819660018773,0.09872008198560378,1.7049495314915863,1.7049495314915863,NEUTRAL,0,False,0.02038868644803049,,5y yield,1.5827248763225628,1.5827248763225628,BETA,0.0,-0.0,1.0840471702916963,-0.13566062169851562,-0.04371679171558318
2008-10-27,ols,1.1581,1.0534443148572763,1.0534443148572763,0.4760471187765874,-0.04134182642892248,0.5173889452055098,0.28618672081744934,0.2774816808274182,0.6424190993964499,0.6424190993964499,0.6983797167914594,0.643707805003353,250,3,"Gold, Local Index, 5y yield",0.02484514359556106,Gold,Local Index,5y yield,-0.14844172251807422,0.1045470760785433,1.581895058270292,,,,BETA,{},,,,,,,True,False,0.14022287816479173,0.10465568514272361,1.8181854519687841,1.8181854519687841,NEUTRAL,0,False,0.017528710819445736,,5y yield,1.581895058270292,1.581895058270292,BETA,0.0,0.0,1.0840471702916963,-0.13566062169851562,-0.04371679171558318
2008-10-28,ols,1.1612,1.0530881524251898,1.0530881524251898,0.2673221960142941,-0.03381504353833073,0.30113723955262484,0.28986714974299466,0.2812069930325434,0.6412391121440177,0.6412391121440177,0.7076645376205264,0.6425254506728099,250,3,"Gold, Local Index, 5y yield",0.029702271066835453,Gold,Local Index,5y yield,-0.15321797371356854,0.10303547544527197,1.6019575359100364,,,,BETA,{},,,,,,,True,False,0.16948003478076137,0.10811184757481018,1.8419802630274709,1.8419802630274709,NEUTRAL,0,False,0.01532897003100242,,5y yield,1.6019575359100364,1.6019575359100364,BETA,0.0,0.0,1.0840471702916963,-0.13566062169851562,-0.04371679171558318
